Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"5101","'014","Eastern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.088000","E"
"5101","'014","Eastern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.294000","E"
"5101","'014","Eastern Africa","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.501000","E"
"5101","'014","Eastern Africa","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.947000","E"
"5101","'014","Eastern Africa","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.269000","E"
"5101","'014","Eastern Africa","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.643000","E"
"5101","'014","Eastern Africa","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.508000","E"
"5101","'014","Eastern Africa","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.153000","E"
"5101","'014","Eastern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","85.600000","E"
"5101","'014","Eastern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","84.700000","E"
"5101","'014","Eastern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","84.200000","E"
"5101","'014","Eastern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","84.700000","E"
"5101","'014","Eastern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","84.600000","E"
"5101","'014","Eastern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","328.800000","E"
"5101","'014","Eastern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","334.200000","E"
"5101","'014","Eastern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","341.300000","E"
"5101","'014","Eastern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","352.700000","E"
"5101","'014","Eastern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","361.900000","E"
"5102","'017","Middle Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.292000","E"
"5102","'017","Middle Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.287000","E"
"5102","'017","Middle Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.301000","E"
"5102","'017","Middle Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.373000","E"
"5102","'017","Middle Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.551000","E"
"5102","'017","Middle Africa","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.546000","E"
"5102","'017","Middle Africa","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.934000","E"
"5102","'017","Middle Africa","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.230000","E"
"5102","'017","Middle Africa","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.972000","E"
"5102","'017","Middle Africa","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.483000","E"
"5102","'017","Middle Africa","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.127000","E"
"5102","'017","Middle Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","84.700000","E"
"5102","'017","Middle Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","83.100000","E"
"5102","'017","Middle Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","82.100000","E"
"5102","'017","Middle Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","82.200000","E"
"5102","'017","Middle Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","81.900000","E"
"5102","'017","Middle Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","141.100000","E"
"5102","'017","Middle Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","143.000000","E"
"5102","'017","Middle Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","145.700000","E"
"5102","'017","Middle Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","150.500000","E"
"5102","'017","Middle Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","154.500000","E"
"5103","'015","Northern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.416000","E"
"5103","'015","Northern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.512000","E"
"5103","'015","Northern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.598000","E"
"5103","'015","Northern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.575000","E"
"5103","'015","Northern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.474000","E"
"5103","'015","Northern Africa","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.470000","E"
"5103","'015","Northern Africa","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.003000","E"
"5103","'015","Northern Africa","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.446000","E"
"5103","'015","Northern Africa","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.584000","E"
"5103","'015","Northern Africa","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.731000","E"
"5103","'015","Northern Africa","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.181000","E"
"5103","'015","Northern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","54.600000","E"
"5103","'015","Northern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","56.000000","E"
"5103","'015","Northern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","54.700000","E"
"5103","'015","Northern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","54.000000","E"
"5103","'015","Northern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","51.700000","E"
"5103","'015","Northern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","126.100000","E"
"5103","'015","Northern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","131.800000","E"
"5103","'015","Northern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","131.300000","E"
"5103","'015","Northern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","131.900000","E"
"5103","'015","Northern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","128.500000","E"
"429","'746","Northern Africa (excluding Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.351000","E"
"429","'746","Northern Africa (excluding Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.410000","E"
"429","'746","Northern Africa (excluding Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.421000","E"
"429","'746","Northern Africa (excluding Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.391000","E"
"429","'746","Northern Africa (excluding Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.572000","E"
"429","'746","Northern Africa (excluding Sudan)","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.451000","E"
"429","'746","Northern Africa (excluding Sudan)","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.953000","E"
"429","'746","Northern Africa (excluding Sudan)","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.430000","E"
"429","'746","Northern Africa (excluding Sudan)","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.550000","E"
"429","'746","Northern Africa (excluding Sudan)","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.794000","E"
"429","'746","Northern Africa (excluding Sudan)","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.174000","E"
"429","'746","Northern Africa (excluding Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","47.400000","E"
"429","'746","Northern Africa (excluding Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","48.400000","E"
"429","'746","Northern Africa (excluding Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","46.200000","E"
"429","'746","Northern Africa (excluding Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","45.100000","E"
"429","'746","Northern Africa (excluding Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","44.100000","E"
"429","'746","Northern Africa (excluding Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","90.200000","E"
"429","'746","Northern Africa (excluding Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","93.600000","E"
"429","'746","Northern Africa (excluding Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","90.800000","E"
"429","'746","Northern Africa (excluding Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","90.100000","E"
"429","'746","Northern Africa (excluding Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","89.500000","E"
"5104","'018","Southern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.635000","E"
"5104","'018","Southern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.650000","E"
"5104","'018","Southern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.714000","E"
"5104","'018","Southern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.839000","E"
"5104","'018","Southern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.062000","E"
"5104","'018","Southern Africa","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.512000","E"
"5104","'018","Southern Africa","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.040000","E"
"5104","'018","Southern Africa","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.430000","E"
"5104","'018","Southern Africa","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.776000","E"
"5104","'018","Southern Africa","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.739000","E"
"5104","'018","Southern Africa","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.138000","E"
"5104","'018","Southern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","65.600000","E"
"5104","'018","Southern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","65.200000","E"
"5104","'018","Southern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","65.400000","E"
"5104","'018","Southern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","67.400000","E"
"5104","'018","Southern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","67.000000","E"
"5104","'018","Southern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","42.500000","E"
"5104","'018","Southern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","42.700000","E"
"5104","'018","Southern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","43.400000","E"
"5104","'018","Southern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","45.300000","E"
"5104","'018","Southern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","45.600000","E"
"5105","'011","Western Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.247000","E"
"5105","'011","Western Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.340000","E"
"5105","'011","Western Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.365000","E"
"5105","'011","Western Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.448000","E"
"5105","'011","Western Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.710000","E"
"5105","'011","Western Africa","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.541000","E"
"5105","'011","Western Africa","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.871000","E"
"5105","'011","Western Africa","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.179000","E"
"5105","'011","Western Africa","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.961000","E"
"5105","'011","Western Africa","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.549000","E"
"5105","'011","Western Africa","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.145000","E"
"5105","'011","Western Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","85.500000","E"
"5105","'011","Western Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","84.700000","E"
"5105","'011","Western Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","84.100000","E"
"5105","'011","Western Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","85.100000","E"
"5105","'011","Western Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","85.400000","E"
"5105","'011","Western Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","316.100000","E"
"5105","'011","Western Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","321.700000","E"
"5105","'011","Western Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","327.600000","E"
"5105","'011","Western Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","340.300000","E"
"5105","'011","Western Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","350.100000","E"
"420","'202","Sub-Saharan Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.199000","E"
"420","'202","Sub-Saharan Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.246000","E"
"420","'202","Sub-Saharan Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.275000","E"
"420","'202","Sub-Saharan Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.361000","E"
"420","'202","Sub-Saharan Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.582000","E"
"420","'202","Sub-Saharan Africa","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.526000","E"
"420","'202","Sub-Saharan Africa","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.929000","E"
"420","'202","Sub-Saharan Africa","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.248000","E"
"420","'202","Sub-Saharan Africa","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.838000","E"
"420","'202","Sub-Saharan Africa","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.544000","E"
"420","'202","Sub-Saharan Africa","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.143000","E"
"420","'202","Sub-Saharan Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","84.100000","E"
"420","'202","Sub-Saharan Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","83.200000","E"
"420","'202","Sub-Saharan Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","82.600000","E"
"420","'202","Sub-Saharan Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","83.300000","E"
"420","'202","Sub-Saharan Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","83.400000","E"
"420","'202","Sub-Saharan Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","828.500000","E"
"420","'202","Sub-Saharan Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","841.700000","E"
"420","'202","Sub-Saharan Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","858.100000","E"
"420","'202","Sub-Saharan Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","888.800000","E"
"420","'202","Sub-Saharan Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","912.100000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.210000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.261000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.299000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.382000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.571000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.526000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.935000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.254000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.836000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.543000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.145000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","84.300000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","83.500000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","83.000000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","83.800000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","83.400000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","864.500000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","879.800000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","898.500000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","930.600000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","951.000000","E"
"5200","'019","Americas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.600000","E"
"5200","'019","Americas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.662000","E"
"5200","'019","Americas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.740000","E"
"5200","'019","Americas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.835000","E"
"5200","'019","Americas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.019000","E"
"5200","'019","Americas","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.623000","E"
"5200","'019","Americas","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.852000","E"
"5200","'019","Americas","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.421000","E"
"5200","'019","Americas","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.928000","E"
"5200","'019","Americas","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.662000","E"
"5200","'019","Americas","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.149000","E"
"5200","'019","Americas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","14.200000","E"
"5200","'019","Americas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","13.400000","E"
"5200","'019","Americas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","13.300000","E"
"5200","'019","Americas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","13.300000","E"
"5200","'019","Americas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","14.400000","E"
"5200","'019","Americas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","131.200000","E"
"5200","'019","Americas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","125.500000","E"
"5200","'019","Americas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","125.200000","E"
"5200","'019","Americas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","126.300000","E"
"5200","'019","Americas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","137.600000","E"
"5203","'021","Northern America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.386000","E"
"5203","'021","Northern America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.313000","E"
"5203","'021","Northern America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.343000","E"
"5203","'021","Northern America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.373000","E"
"5203","'021","Northern America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.320000","E"
"5203","'021","Northern America","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.611000","E"
"5203","'021","Northern America","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.608000","E"
"5203","'021","Northern America","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.375000","E"
"5203","'021","Northern America","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.104000","E"
"5203","'021","Northern America","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.587000","E"
"5203","'021","Northern America","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.101000","E"
"5203","'021","Northern America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","1.900000","E"
"5203","'021","Northern America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","1.600000","E"
"5203","'021","Northern America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","1.400000","E"
"5203","'021","Northern America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","1.200000","E"
"5203","'021","Northern America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","1.100000","E"
"5203","'021","Northern America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","6.800000","E"
"5203","'021","Northern America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","6.000000","E"
"5203","'021","Northern America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","5.200000","E"
"5203","'021","Northern America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","4.400000","E"
"5203","'021","Northern America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","4.100000","E"
"336","'637","North and Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.755000","E"
"336","'637","North and Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.849000","E"
"336","'637","North and Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.940000","E"
"336","'637","North and Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.063000","E"
"336","'637","North and Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.249000","E"
"336","'637","North and Central America","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.602000","E"
"336","'637","North and Central America","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.887000","E"
"336","'637","North and Central America","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.369000","E"
"336","'637","North and Central America","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.979000","E"
"336","'637","North and Central America","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.760000","E"
